tag 1,pct 1,tag 2,pct 2,tag 3,pct 3,tag 4,pct 4,tag 5,pct 5
vakantie,0.799685,speelgoed,0.1422906,geboorte,0.05791239,sint,9.664604e-05,huwelijk,1.5305763e-05
speelgoed,0.6655315,vakantie,0.31654733,geboorte,0.010268363,sint,0.0075900364,huwelijk,6.274512e-05
vakantie,0.99998903,speelgoed,9.535006e-06,geboorte,1.2383192e-06,huwelijk,1.5809873e-07,sint,4.4198006e-10
vakantie,0.94298905,speelgoed,0.03273682,geboorte,0.024233382,huwelijk,3.7106853e-05,sint,3.5877924e-06
speelgoed,0.62659687,vakantie,0.3647961,geboorte,0.008470391,sint,0.00010796689,huwelijk,2.8623279e-05
vakantie,0.99542797,speelgoed,0.0039890334,geboorte,0.00052932964,huwelijk,5.002424e-05,sint,3.5961677e-06
vakantie,0.9975158,huwelijk,0.0016202406,geboorte,0.00077019434,speelgoed,9.373125e-05,sint,7.428975e-08
vakantie,0.96655613,speelgoed,0.033402957,geboorte,3.8822425e-05,sint,1.6469244e-06,huwelijk,5.056334e-07
vakantie,0.5681427,huwelijk,0.43121335,geboorte,0.00041940482,speelgoed,0.00021994488,sint,4.5774896e-06
huwelijk,0.99996066,vakantie,3.6183133e-05,geboorte,2.9732807e-06,speelgoed,1.0947475e-07,sint,2.183119e-08
vakantie,0.9962446,speelgoed,0.0030110688,geboorte,0.0007390949,huwelijk,3.4055981e-06,sint,1.8189762e-06
huwelijk,0.999841,geboorte,0.00011336101,sint,2.8423809e-05,vakantie,1.0645681e-05,speelgoed,6.7190663e-06
huwelijk,0.9996338,geboorte,0.0003656203,sint,5.7539125e-07,speelgoed,2.5082754e-08,vakantie,5.0377265e-11
huwelijk,0.92141974,geboorte,0.07827744,speelgoed,0.0002713086,vakantie,3.0397425e-05,sint,1.0793207e-06
huwelijk,0.9999206,geboorte,7.931928e-05,sint,1.6035891e-07,speelgoed,1.2615393e-08,vakantie,1.1944777e-10
huwelijk,0.9999844,geboorte,1.46674565e-05,sint,9.0050133e-07,speelgoed,2.8846985e-09,vakantie,2.5491181e-10
huwelijk,0.9899395,geboorte,0.007567272,sint,0.0024037985,speelgoed,8.734151e-05,vakantie,2.0701464e-06
huwelijk,0.9998399,geboorte,0.0001576346,sint,1.563357e-06,speelgoed,8.5041137e-07,vakantie,4.2613124e-08
vakantie,0.99730647,speelgoed,0.0026815694,geboorte,9.643146e-06,huwelijk,2.0707475e-06,sint,2.629017e-07
vakantie,0.9996587,speelgoed,0.0003246879,geboorte,1.5944795e-05,huwelijk,5.583493e-07,sint,8.1940215e-08
huwelijk,0.9999999,geboorte,1.6148184e-07,sint,3.1137894e-09,speelgoed,2.3290632e-12,vakantie,5.894109e-13
speelgoed,0.8886411,vakantie,0.09786624,geboorte,0.013407827,sint,6.987553e-05,huwelijk,1.4907967e-05
huwelijk,1,geboorte,3.9700254e-08,sint,2.1043353e-11,speelgoed,3.7605062e-13,vakantie,6.4387094e-14
speelgoed,0.995349,vakantie,0.0041553895,geboorte,0.00047771027,sint,1.7465176e-05,huwelijk,3.9429423e-07
huwelijk,0.99999964,geboorte,4.0625332e-07,speelgoed,2.145039e-09,sint,1.3430148e-09,vakantie,1.2698056e-09
huwelijk,0.99999785,geboorte,2.1851645e-06,vakantie,9.781555e-11,speelgoed,4.861766e-11,sint,4.7068315e-11
huwelijk,0.99999917,geboorte,8.125229e-07,sint,1.8551428e-10,vakantie,3.039954e-11,speelgoed,4.956903e-12
huwelijk,0.9997383,geboorte,0.00016976903,sint,9.1238384e-05,speelgoed,6.689092e-07,vakantie,8.797048e-09
huwelijk,0.99990773,geboorte,9.2283924e-05,sint,8.707336e-09,speelgoed,2.3696671e-09,vakantie,8.5480584e-10
huwelijk,0.99999285,geboorte,7.1094514e-06,sint,3.5054683e-08,speelgoed,4.4998248e-11,vakantie,4.745212e-13
vakantie,0.896977,speelgoed,0.09939388,geboorte,0.0025304994,huwelijk,0.0010928797,sint,5.7171615e-06
vakantie,0.78824246,speelgoed,0.14300635,geboorte,0.06527607,huwelijk,0.0034724534,sint,2.6670343e-06
huwelijk,0.516587,geboorte,0.46276015,vakantie,0.014300731,speelgoed,0.006189775,sint,0.00016222414
vakantie,0.7248112,speelgoed,0.2105019,geboorte,0.06462233,sint,3.401952e-05,huwelijk,3.0631018e-05
speelgoed,0.91568875,geboorte,0.084018745,vakantie,0.00015470567,sint,0.00013593536,huwelijk,1.937114e-06
speelgoed,0.8982283,sint,0.08742571,geboorte,0.009613438,huwelijk,0.0036506765,vakantie,0.0010819517
huwelijk,0.9999974,geboorte,2.6289745e-06,sint,5.848743e-08,speelgoed,7.915273e-10,vakantie,1.4609305e-11
sint,0.9979069,huwelijk,0.0014025266,geboorte,0.0005853681,speelgoed,0.000105130624,vakantie,2.0907738e-08
speelgoed,0.9953928,vakantie,0.0026074725,geboorte,0.0019588158,sint,3.9882685e-05,huwelijk,1.0639998e-06
geboorte,0.987199,huwelijk,0.010323974,vakantie,0.0018679297,speelgoed,0.00060848886,sint,4.2091406e-07
huwelijk,0.8942445,sint,0.10397341,geboorte,0.0017294576,speelgoed,5.2513144e-05,vakantie,5.5070547e-08
huwelijk,0.99724495,sint,0.0023685582,geboorte,0.00036760187,speelgoed,1.884592e-05,vakantie,3.9312763e-08
huwelijk,0.9987425,sint,0.00104751,geboorte,0.00020553224,speelgoed,4.5238467e-06,vakantie,4.8771767e-08
huwelijk,0.9999933,geboorte,6.2775375e-06,sint,3.8494167e-07,speelgoed,4.376734e-10,vakantie,4.104137e-12
huwelijk,0.99991274,geboorte,8.7235894e-05,sint,3.4079344e-09,speelgoed,7.468251e-11,vakantie,2.9728286e-12
huwelijk,0.99955493,geboorte,0.00044507987,sint,3.4175788e-08,speelgoed,1.0624792e-08,vakantie,3.44346e-10
huwelijk,0.999212,geboorte,0.0007879734,sint,1.6665922e-09,speelgoed,1.5444976e-09,vakantie,5.9049007e-12
huwelijk,0.9999461,geboorte,5.3865722e-05,sint,5.397244e-10,speelgoed,3.7345776e-10,vakantie,4.028552e-12
huwelijk,0.9985751,geboorte,0.0014249302,vakantie,3.1874652e-08,speelgoed,2.5160974e-08,sint,1.8432262e-08
speelgoed,0.9796637,geboorte,0.017525543,vakantie,0.0027903377,huwelijk,1.7070188e-05,sint,3.278442e-06
geboorte,0.99962044,speelgoed,0.00037937996,sint,1.1889506e-07,huwelijk,1.719799e-08,vakantie,3.6249654e-09
huwelijk,0.9994973,geboorte,0.00048811446,sint,1.44310025e-05,speelgoed,1.08105056e-07,vakantie,1.2886354e-09
huwelijk,0.99969745,geboorte,0.00030245504,sint,8.7476366e-08,speelgoed,1.5373487e-09,vakantie,2.2312248e-10
huwelijk,0.9999778,geboorte,2.2190816e-05,sint,1.3610372e-08,speelgoed,1.7034266e-10,vakantie,5.6736414e-11
huwelijk,0.99868816,geboorte,0.0013118734,speelgoed,3.781091e-08,sint,3.5026162e-09,vakantie,1.5699148e-10
speelgoed,0.9760691,vakantie,0.02240963,geboorte,0.0014886789,huwelijk,2.2275795e-05,sint,1.0330774e-05
geboorte,0.9961521,speelgoed,0.0029424091,vakantie,0.00079320965,huwelijk,0.00011161407,sint,5.346381e-07
huwelijk,0.9999436,geboorte,5.6410077e-05,sint,2.3201093e-08,speelgoed,8.233652e-11,vakantie,5.472605e-13
speelgoed,0.9893063,geboorte,0.006365112,huwelijk,0.0028623263,sint,0.0011016954,vakantie,0.00036451558
sint,0.98977727,speelgoed,0.004551191,huwelijk,0.0024965357,vakantie,0.0017931004,geboorte,0.0013819867
speelgoed,0.99865144,vakantie,0.001112125,sint,0.0002081781,geboorte,2.8074148e-05,huwelijk,1.6591936e-07
speelgoed,0.9998901,geboorte,7.123146e-05,vakantie,3.5180805e-05,sint,3.5341561e-06,huwelijk,8.454451e-09
sint,0.9999813,speelgoed,9.720545e-06,geboorte,8.529478e-06,huwelijk,3.5152053e-07,vakantie,1.7294394e-10
huwelijk,0.9985862,geboorte,0.0014138004,sint,1.2096028e-09,speelgoed,8.1806645e-10,vakantie,4.012515e-11
