beeld URL,modelnaam,tag 1,tag 2,tag 3,tag 4,tag 5,tag 6,tag 7,tag 8,tag 9,tag 10,tag 11, tag 12,    tag 13,tag 14,tag 15,tag 16,tag 17,tag 18,tag 19,tag 20
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00071/full/full/0/default.jpg,General,wear (0.97891414),people (0.97569513),lid (0.9681612),retro (0.961785),veil (0.960876),man (0.9599431),art (0.95256007),one (0.9407428),fashion (0.9301664),adult (0.9134012),portrait (0.912415),woman (0.89328945),child (0.888526),son (0.8535706),outfit (0.8515335),boy (0.8330208),costume (0.8254653),model (0.8205259),vintage (0.8080621),dress (0.8056277)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00196/full/full/0/default.jpg,General,wedding (0.99983597),bride (0.99961567),groom (0.99895227),people (0.99781597),flower arrangement (0.99495465),veil (0.9937044),bouquet (0.99223),dress (0.9874281),bridal (0.9837224),marriage (0.97210884),flower (0.97161365),portrait (0.9667367),bridesmaid (0.9667255),woman (0.9613767),wear (0.96042717),ceremony (0.9450083),gown (0.9344607),engagement (0.93119913),debutante (0.92031646),princess (0.91929376)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00276/full/full/0/default.jpg,General,people (0.99886984),portrait (0.9823038),one (0.97644126),wear (0.966222),child (0.95501596),adult (0.94841874),costume (0.91425055),administration (0.8976465),monochrome (0.88681823),man (0.8780234),retro (0.8746223),leader (0.8744472),vintage (0.865618),outfit (0.84850293),princess (0.8474203),art (0.8423014),coat (0.8311021),movie (0.826546),outerwear (0.8245635),street (0.8207522)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00285/full/full/0/default.jpg,General,people (0.99868697),child (0.99449),monochrome (0.9921435),portrait (0.9773941),street (0.97680753),one (0.9692601),adult (0.96357375),wear (0.959505),two (0.9588663),woman (0.9467573),black and white (0.9380003),girl (0.9277148),baby (0.9073503),dress (0.8696652),home (0.84501326),son (0.8288292),retro (0.8281943),group (0.82757276),sit (0.8135203),family (0.80225366)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00308/full/full/0/default.jpg,General,people (0.9984642),two (0.98749566),man (0.9820432),transportation system (0.97499985),vehicle (0.94976443),wear (0.94799876),adult (0.9414795),military (0.94058055),woman (0.9376912),child (0.9212279),sepia (0.90503174),leader (0.9033353),vintage (0.89774585),nostalgia (0.8974405),elderly (0.8855097),three (0.8836395),luggage (0.88059205),soldier (0.8779045),group together (0.87147254),retro (0.86670166)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00459/full/full/0/default.jpg,General,people (0.9995449),child (0.9920682),group (0.9919635),portrait (0.99027973),family (0.98242724),three (0.96708286),woman (0.96527517),adult (0.9645504),son (0.962106),offspring (0.95928293),four (0.9484127),wear (0.9415038),baby (0.93803144),group together (0.9367554),man (0.92918676),princess (0.927875),sibling (0.9156805),two (0.8853676),facial expression (0.8654466),prince (0.8625221)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00460/full/full/0/default.jpg,General,people (0.99935824),group (0.99317706),child (0.99309057),wedding (0.98824966),family (0.9875252),portrait (0.9825785),three (0.96472),woman (0.9631701),princess (0.96207386),son (0.95829576),groom (0.9581209),adult (0.95457757),baby (0.9524558),offspring (0.948931),man (0.94573385),wear (0.9425428),four (0.938844),veil (0.9370529),group together (0.9128826),dress (0.89974123)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00462/full/full/0/default.jpg,General,people (0.9997328),child (0.9970452),group (0.9947508),portrait (0.9941521),son (0.9788871),family (0.9769811),three (0.9691535),princess (0.9672019),adult (0.96504605),offspring (0.96435416),wear (0.95519406),woman (0.9549418),sibling (0.9544044),baby (0.9507945),four (0.9295682),man (0.9280643),group together (0.9217641),wedding (0.9102249),prince (0.8851799),two (0.8675529)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00496/full/full/0/default.jpg,General,people (0.9997348),group (0.9966767),portrait (0.98539954),two (0.9847713),wedding (0.98323846),leader (0.9721872),adult (0.97134566),groom (0.9704372),wear (0.9682557),flower arrangement (0.957555),four (0.9482969),three (0.9406572),woman (0.939903),several (0.93952477),man (0.92565095),outfit (0.92005926),group together (0.9169037),administration (0.9137021),actor (0.8760789),five (0.8673058)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00528/full/full/0/default.jpg,General,people (0.9993932),wedding (0.99855345),bride (0.99549156),groom (0.99458694),veil (0.9925055),portrait (0.9890514),wear (0.9850472),group (0.98039365),princess (0.9761597),dress (0.964647),woman (0.96408993),adult (0.96239245),flower arrangement (0.9598013),two (0.95329696),offspring (0.95077),actress (0.94658995),bridesmaid (0.9395973),man (0.9222371),family (0.920495),outfit (0.9201188)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00529/full/full/0/default.jpg,General,people (0.9994642),portrait (0.9893246),adult (0.9810373),two (0.97798336),woman (0.9626113),wear (0.95622206),group (0.95284563),wedding (0.9443518),administration (0.93775326),offspring (0.92233783),leader (0.9186756),actress (0.9122287),three (0.90490437),facial expression (0.9001709),actor (0.89258474),man (0.8891971),home (0.8838645),royalty (0.879502),family (0.867023),groom (0.8474907)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00530/full/full/0/default.jpg,General,wedding (0.99713194),people (0.9959573),flower arrangement (0.995503),groom (0.9914723),bouquet (0.98388577),bride (0.9836526),portrait (0.98348516),sepia (0.9730267),love (0.9425773),flower (0.9404824),nostalgia (0.9240826),two (0.92392194),facial expression (0.9169313),veil (0.90340376),wear (0.8976977),affection (0.8974859),adult (0.85292345),woman (0.8525712),retro (0.82733506),monochrome (0.8260984)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00531/full/full/0/default.jpg,General,wedding (0.9994168),groom (0.99819),people (0.99637944),bride (0.9961437),flower arrangement (0.99528044),bouquet (0.9794165),portrait (0.9763456),flower (0.9716045),love (0.96547246),bridesmaid (0.9621786),woman (0.9592566),dress (0.9545628),two (0.9471409),dinner jacket (0.9234178),veil (0.905018),celebration (0.9046059),ceremony (0.9021676),girl (0.89330584),wear (0.8900006),bridal (0.8870376)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00534/full/full/0/default.jpg,General,people (0.99822074),wedding (0.99494225),portrait (0.99363214),flower arrangement (0.9886801),groom (0.984539),facial expression (0.98250824),two (0.9774205),adult (0.9739596),bride (0.97019035),wear (0.9662093),woman (0.9543259),veil (0.9487065),actress (0.9213148),love (0.91775626),affection (0.91583127),man (0.89944357),group (0.89330524),bouquet (0.87376446),outfit (0.8716438),offspring (0.85187835)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-40-00549/full/full/0/default.jpg,General,people (0.9992736),two (0.99038637),child (0.9872022),adult (0.98366135),man (0.9787815),vehicle (0.97418404),monochrome (0.96186453),portrait (0.9303627),group (0.9254922),transportation system (0.92367405),boy (0.9223212),offspring (0.91982764),woman (0.9157874),wear (0.91538167),street (0.9150979),retro (0.9138254),group together (0.9117047),sepia (0.909589),three (0.9064676),recreation (0.90292007)
